feature_id,year,Sum_SSI,Count_Extreme_Drought_Days
CHOMA,2002,-129.67269464773895,82
CHOMA,2003,-54.479676964401136,38
CHOMA,2004,25.719223238887135,8
CHOMA,2005,-95.282322963119,58
CHOMA,2006,67.96234425737123,0
CHOMA,2007,30.897504015379187,3
CHOMA,2008,-30.140074276298343,33
CHOMA,2009,35.85108228993462,0
CHOMA,2010,66.50916753425113,0
CHOMA,2011,53.163152893621806,3
CHOMA,2012,47.54995547902827,1
CHOMA,2013,-24.031598502192654,24
CHOMA,2014,65.54640890599015,0
CHOMA,2015,40.740200053343834,7
CHOMA,2016,13.909336628821409,19
CHOMA,2017,61.002997439691455,0
CHOMA,2018,42.378826227781865,17
CHOMA,2019,-119.0744221061691,62
CHOMA,2020,-34.10232386137104,21
CHOMA,2021,2.8618761450279626,17
CHOMA,2022,48.910659718636865,20
CHOMA,2023,-43.90681358025771,51
CHOMA,2024,-214.6253997748472,87
CHOMA,2025,-6.216973567655366,20
CHOMA,2026,45.23066230880852,0
CHONGWE,2000,30.979511211318513,12
CHONGWE,2001,59.60812308563353,0
CHONGWE,2002,-97.96816980571855,54
CHONGWE,2003,42.05020193694533,9
CHONGWE,2004,-7.0832604877058305,18
CHONGWE,2005,-141.7120681385672,79
CHONGWE,2006,53.8105056199467,0
CHONGWE,2007,19.94927450364781,3
CHONGWE,2008,-28.922499648163683,22
CHONGWE,2009,39.821913365504265,0
CHONGWE,2010,47.69292411616901,1
CHONGWE,2011,34.360275423928215,12
CHONGWE,2012,61.75994144756747,5
CHONGWE,2013,-11.421330255506538,15
CHONGWE,2014,26.559779867845652,0
CHONGWE,2015,60.673616804989564,13
CHONGWE,2016,1.2542627488339924,23
CHONGWE,2017,65.59237575159966,0
CHONGWE,2018,-14.273111240888356,26
CHONGWE,2019,-67.74385709810453,45
CHONGWE,2020,-76.20443700307493,51
CHONGWE,2021,14.848207791519453,15
CHONGWE,2022,58.2568491883895,4
CHONGWE,2023,-32.758887594165984,27
CHONGWE,2024,-182.43205088964044,74
CHONGWE,2025,0.7487782510031603,3
CHONGWE,2026,41.478260145302954,0
GWEMBE,2000,67.55513571682698,3
GWEMBE,2001,48.092264996832284,4
GWEMBE,2002,-98.50305701544994,70
GWEMBE,2003,-44.23537692642026,33
GWEMBE,2004,37.836440720933425,9
GWEMBE,2005,-95.14929515802525,45
GWEMBE,2006,71.24936071814699,0
GWEMBE,2007,10.068141197892333,2
GWEMBE,2008,-23.473487932934365,26
GWEMBE,2009,50.02472588633054,0
GWEMBE,2010,51.99137173420887,3
GWEMBE,2011,51.68047397501295,5
GWEMBE,2012,63.45708274764974,0
GWEMBE,2013,-3.5289007909276755,17
GWEMBE,2014,61.15466527539139,0
GWEMBE,2015,24.843034018284396,7
GWEMBE,2016,-3.0410851396336516,26
GWEMBE,2017,64.56123094101004,0
GWEMBE,2018,33.06807075332632,17
GWEMBE,2019,-129.643328125975,64
GWEMBE,2020,-58.08825501641727,34
GWEMBE,2021,-18.183811190322125,26
GWEMBE,2022,47.41377951183531,15
GWEMBE,2023,-48.88105671791239,52
GWEMBE,2024,-170.7557289454579,74
GWEMBE,2025,-8.691060680611317,22
GWEMBE,2026,18.349397414999856,4
ISOKA,2000,-194.6085982728236,86
ISOKA,2001,44.55034906013913,0
ISOKA,2002,45.2019456034439,0
ISOKA,2003,-19.315198714574265,23
ISOKA,2004,-50.28829585293255,22
ISOKA,2005,-67.28197404852138,44
ISOKA,2006,-153.00204067345547,75
ISOKA,2007,-7.67760993448057,31
ISOKA,2008,-2.113283428273638,22
ISOKA,2009,-31.182127851350234,12
ISOKA,2010,-25.643337922687035,30
ISOKA,2011,-16.50120943856269,21
ISOKA,2012,9.873342946243774,3
ISOKA,2013,28.353127170610556,1
ISOKA,2014,48.83396043508745,3
ISOKA,2015,-57.079289808898665,29
ISOKA,2016,41.51172527702285,10
ISOKA,2017,-46.17995844291926,32
ISOKA,2018,51.847420206447154,10
ISOKA,2019,29.550466571058276,0
ISOKA,2020,70.06732668429977,0
ISOKA,2021,82.55197573520786,1
ISOKA,2022,40.31764954509708,11
ISOKA,2023,85.27329092200902,0
ISOKA,2024,106.37530142964334,2
ISOKA,2025,-82.32655461060341,45
ISOKA,2026,67.54817743840536,0
ITEZHI-TEZHI,2000,42.05732609526752,4
ITEZHI-TEZHI,2001,44.61670719687543,3
ITEZHI-TEZHI,2002,-157.02606035092202,98
ITEZHI-TEZHI,2003,-9.718789403324296,21
ITEZHI-TEZHI,2004,24.479858820389346,6
ITEZHI-TEZHI,2005,-174.22673809221746,92
ITEZHI-TEZHI,2006,56.24885480519924,0
ITEZHI-TEZHI,2007,18.359600992489312,2
ITEZHI-TEZHI,2008,-14.955538380398197,18
ITEZHI-TEZHI,2009,45.36951127442862,0
ITEZHI-TEZHI,2010,51.656801371048445,3
ITEZHI-TEZHI,2011,39.38060053599295,10
ITEZHI-TEZHI,2012,55.09153936485976,0
ITEZHI-TEZHI,2013,-15.601228313839222,20
ITEZHI-TEZHI,2014,49.42768701589869,0
ITEZHI-TEZHI,2015,39.80074447461758,10
ITEZHI-TEZHI,2016,27.09622831255925,15
ITEZHI-TEZHI,2017,64.83797310376978,0
ITEZHI-TEZHI,2018,28.014829069939896,21
ITEZHI-TEZHI,2019,-73.55741700516352,57
ITEZHI-TEZHI,2020,-59.74577860457334,29
ITEZHI-TEZHI,2021,10.815331815388367,15
ITEZHI-TEZHI,2022,78.90572660542338,5
ITEZHI-TEZHI,2023,-21.854977311789053,24
ITEZHI-TEZHI,2024,-186.36714677722267,82
ITEZHI-TEZHI,2025,-8.985779625706025,21
ITEZHI-TEZHI,2026,44.401121013225946,0
KABOMPO,2000,21.108374338116683,5
KABOMPO,2001,39.40134527793492,2
KABOMPO,2002,-19.720294371866434,25
KABOMPO,2003,21.1424390331596,8
KABOMPO,2004,17.134812925162123,12
KABOMPO,2005,-49.55426616659342,25
KABOMPO,2006,12.380636850768916,1
KABOMPO,2007,1.8174285360939244,12
KABOMPO,2008,-26.991468633614247,35
KABOMPO,2009,-4.013340000774468,26
KABOMPO,2010,33.0172396341474,3
KABOMPO,2011,13.929005058192892,7
KABOMPO,2012,-3.4881125232006744,10
KABOMPO,2013,-60.98850238391626,48
KABOMPO,2014,59.900724472810474,4
KABOMPO,2015,11.616741121189893,25
KABOMPO,2016,0.2562862038624397,14
KABOMPO,2017,3.055565658443198,25
KABOMPO,2018,54.657492920866375,5
KABOMPO,2019,-22.849166089893497,32
KABOMPO,2020,37.5016332554399,1
KABOMPO,2021,-8.4757839651763,12
KABOMPO,2022,50.32798500165476,10
KABOMPO,2023,15.905890164933929,15
KABOMPO,2024,-201.92274283648138,79
KABOMPO,2025,-6.045671113315836,21
KABOMPO,2026,7.7381462477438605,10
KABWE,2000,19.30477748062514,17
KABWE,2001,81.98817580119956,0
KABWE,2002,-56.49870860041631,35
KABWE,2003,32.74839127619255,11
KABWE,2004,-2.0900863012401762,16
KABWE,2005,-219.18295367610583,93
KABWE,2006,43.53179837145371,0
KABWE,2007,-11.406120803306411,3
KABWE,2008,-26.328001512643976,28
KABWE,2009,65.61255440157998,0
KABWE,2010,62.47926996552567,0
KABWE,2011,28.05986246661081,7
KABWE,2012,37.82308015729267,2
KABWE,2013,9.083887956868665,4
KABWE,2014,34.39820571763972,3
KABWE,2015,66.03356056957008,11
KABWE,2016,2.0613089298952607,22
KABWE,2017,71.94092524016524,0
KABWE,2018,-23.910534790602195,30
KABWE,2019,-54.29887411010108,32
KABWE,2020,-75.05977685969272,38
KABWE,2021,43.082204389543875,0
KABWE,2022,42.100108693936996,6
KABWE,2023,23.797313350094317,1
KABWE,2024,-230.20163236712798,99
KABWE,2025,-5.363467026118423,8
KABWE,2026,38.21564740868306,0
KAFUE,2000,39.91868596759434,9
KAFUE,2001,51.42057983791593,1
KAFUE,2002,-115.34798865895766,68
KAFUE,2003,22.579580591497354,10
KAFUE,2004,21.434988345649227,17
KAFUE,2005,-130.91312131237956,76
KAFUE,2006,71.43475554627257,0
KAFUE,2007,22.178418185240613,2
KAFUE,2008,-17.787620715103127,20
KAFUE,2009,46.232106871766945,0
KAFUE,2010,45.03550788584539,4
KAFUE,2011,23.36159667061853,11
KAFUE,2012,48.190258000300624,4
KAFUE,2013,-11.952753732441828,15
KAFUE,2014,40.29613662841498,0
KAFUE,2015,57.96975817366331,12
KAFUE,2016,8.431713749188265,23
KAFUE,2017,81.7379527845032,0
KAFUE,2018,-6.689236476835029,25
KAFUE,2019,-95.54318117792141,60
KAFUE,2020,-81.41195532499916,65
KAFUE,2021,14.199365280461917,19
KAFUE,2022,40.44454813776124,5
KAFUE,2023,-27.011835839324686,27
KAFUE,2024,-169.10821048122213,74
KAFUE,2025,4.8445378878511125,11
KAFUE,2026,15.002622118776793,4
KALOMO,2000,38.70553884885149,8
KALOMO,2001,40.365283315384914,9
KALOMO,2002,-157.32255774817207,92
KALOMO,2003,-60.044751587245784,33
KALOMO,2004,22.6285312881835,8
KALOMO,2005,-106.61159005138941,67
KALOMO,2006,72.88583057583386,0
KALOMO,2007,25.956732138525723,1
KALOMO,2008,-37.49395455676317,39
KALOMO,2009,43.541877825220766,0
KALOMO,2010,75.76520452397838,0
KALOMO,2011,52.16709345277539,5
KALOMO,2012,45.03394789710628,0
KALOMO,2013,-23.99143936060971,30
KALOMO,2014,63.46275885738843,0
KALOMO,2015,43.959401238190345,8
KALOMO,2016,4.084881373454273,16
KALOMO,2017,68.14887519748753,0
KALOMO,2018,38.53610604140474,21
KALOMO,2019,-93.91165150920617,58
KALOMO,2020,-30.90425876473498,23
KALOMO,2021,7.841402662833406,16
KALOMO,2022,57.03358643574328,18
KALOMO,2023,-34.53293055648732,43
KALOMO,2024,-204.64805523138142,88
KALOMO,2025,-2.815948582186978,14
KALOMO,2026,49.03385708232902,0
KALULUSHI,2000,11.30513510997727,5
KALULUSHI,2001,38.789839895665445,0
KALULUSHI,2002,-8.4338681301399,13
KALULUSHI,2003,13.544068370664283,15
KALULUSHI,2004,-18.179086488423827,22
KALULUSHI,2005,-118.08768454766678,58
KALULUSHI,2006,14.669318526711091,4
KALULUSHI,2007,-75.62650278605423,52
KALULUSHI,2008,-52.905063568906066,44
KALULUSHI,2009,14.372274057984159,1
KALULUSHI,2010,38.10276113782357,4
KALULUSHI,2011,25.233030112778916,10
KALULUSHI,2012,22.26467691867301,5
KALULUSHI,2013,-35.55077570228908,32
KALULUSHI,2014,52.99333082965689,0
KALULUSHI,2015,26.00528412029913,22
KALULUSHI,2016,-0.4465704778522048,13
KALULUSHI,2017,-0.5738913599439055,15
KALULUSHI,2018,37.4668949978191,10
KALULUSHI,2019,21.032268086096476,19
KALULUSHI,2020,8.613096591301478,8
KALULUSHI,2021,4.171651656992892,5
KALULUSHI,2022,54.025450313290364,7
KALULUSHI,2023,51.94943486703253,3
KALULUSHI,2024,-145.57348183360622,56
KALULUSHI,2025,0.4822347667077751,23
KALULUSHI,2026,17.85495171729307,6
KANCHIBIYA,2000,-67.0137725772349,32
KANCHIBIYA,2001,37.636560385378644,0
KANCHIBIYA,2002,20.630968607367297,11
KANCHIBIYA,2003,12.131936738838725,18
KANCHIBIYA,2004,-68.1975090264922,35
KANCHIBIYA,2005,-149.15353363280502,82
KANCHIBIYA,2006,-22.930074115456833,12
KANCHIBIYA,2007,-4.359517357808407,31
KANCHIBIYA,2008,-83.86506652674768,48
KANCHIBIYA,2009,23.999453872293007,3
KANCHIBIYA,2010,28.026125992660493,9
KANCHIBIYA,2011,-15.893363498194727,16
KANCHIBIYA,2012,53.79788790364491,0
KANCHIBIYA,2013,-15.602643075153207,31
KANCHIBIYA,2014,38.43254973532211,4
KANCHIBIYA,2015,5.006486684770949,26
KANCHIBIYA,2016,23.377114643256164,16
KANCHIBIYA,2017,15.759939782879151,6
KANCHIBIYA,2018,-9.628294931450247,20
KANCHIBIYA,2019,57.34355968309317,7
KANCHIBIYA,2020,65.30474207207924,1
KANCHIBIYA,2021,66.60193505741869,1
KANCHIBIYA,2022,46.64354252088767,15
KANCHIBIYA,2023,91.73778178865007,3
KANCHIBIYA,2024,-76.7468133227558,41
KANCHIBIYA,2025,-115.67600845864199,38
KANCHIBIYA,2026,39.546895227464184,0
KAOMA,2000,31.17460013977336,5
KAOMA,2001,48.20666545644199,4
KAOMA,2002,-61.20040844963321,51
KAOMA,2003,24.349245748116218,9
KAOMA,2004,35.89617205301751,8
KAOMA,2005,-80.03015237330729,41
KAOMA,2006,8.686889281996189,0
KAOMA,2007,-19.16846705733687,16
KAOMA,2008,-8.333939662359244,25
KAOMA,2009,9.09773412413901,19
KAOMA,2010,45.18172830197874,5
KAOMA,2011,17.14779026945177,14
KAOMA,2012,15.47581889089181,9
KAOMA,2013,-45.85109707401387,43
KAOMA,2014,33.32816841548625,0
KAOMA,2015,25.373955524574367,31
