date,GLAD_year,ADMIN_NAME,PCODE,NDVI_mean,NDVI_median,NDVI_mode,EVI_mean,EVI_median,EVI_mode
02-12-00,2003,Nyimba,ZM2011A20306,0.613041439,0.622821053,0.685493548,0.4048147,0.404701131,0.455280339
02-12-00,2003,Petauke,ZM2011A20307,0.534906892,0.533310538,0.46662568,0.358938831,0.353593716,0.337816358
02-12-00,2003,Chadiza,ZM2011A20312,0.512363486,0.513528842,0.513528842,0.317864322,0.317245094,0.325191992
02-12-00,2003,Katete,ZM2011A20313,0.528910559,0.525418201,0.490136081,0.339704902,0.333999769,0.310352254
02-12-00,2003,Chienge,ZM2011A20401,0.651573989,0.670214286,0.731845892,0.434269319,0.44789,0.458985714
02-12-00,2003,Kawambwa,ZM2011A20404,0.630621123,0.63532,0.63532,0.425598183,0.425075,0.425075
02-12-00,2003,Mansa,ZM2011A20406,0.603192909,0.6059,0.6033,0.426538626,0.4308,0.3626
02-12-00,2003,Milenge,ZM2011A20407,0.658768971,0.678300088,0.678300088,0.413064109,0.41305,0.358228571
02-12-00,2003,Nchelenge,ZM2011A20410,0.688622672,0.707168889,0.770017308,0.487544118,0.497646154,0.568196429
02-12-00,2003,Mwense,ZM2011A20414,0.643212043,0.648,0.70858,0.437517936,0.433166667,0.385951367
02-12-00,2003,Samfya,ZM2011A20415,0.619975808,0.6023,0.4796,0.427205327,0.4127,0.354
02-12-00,2003,Luangwa,ZM2011A20505,0.44382,0.45055,0.2348,0.244,0.2341,0.1385
02-12-00,2003,Lusaka,ZM2011A20506,0.43411743,0.420118758,0.392712687,0.279332296,0.270418305,0.239637891
02-12-00,2003,Chongwe,ZM2011A20511,0.502212826,0.502457692,0.536923077,0.326165852,0.321295833,0.323323176
02-12-00,2003,Kafue,ZM2011A20512,0.407177221,0.392403788,0.400451328,0.250727532,0.232327487,0.220901966
02-12-00,2003,Chama,ZM2011A20601,0.65296123,0.65821875,0.642157692,0.402515702,0.401278191,0.419140277
02-12-00,2003,Isoka,ZM2011A20603,0.590468435,0.60385,0.6378,0.362947299,0.364136111,0.37584375
02-12-00,2003,Mafinga,ZM2011A20604,0.575190666,0.576857143,0.634744444,0.365881444,0.368425,0.366214286
02-12-00,2003,Mpika,ZM2011A20605,0.598405946,0.619376471,0.630933711,0.361310225,0.367910526,0.367910526
02-12-00,2003,Nakonde,ZM2011A20606,0.568354495,0.57735,0.528288889,0.321841197,0.3218,0.2974125
02-12-00,2003,Chinsali,ZM2011A20608,0.613230698,0.608383333,0.5845,0.394485546,0.391781818,0.391781818
02-12-00,2003,Chilubi,ZM2011A20701,0.636033333,0.5935,0.5453,0.3853,0.3126,0.2902
02-12-00,2003,Kaputa,ZM2011A20702,0.67200644,0.6849,0.68153702,0.444923723,0.451156507,0.439185473
02-12-00,2003,Kasama,ZM2011A20703,0.541262246,0.548475,0.564,0.34064217,0.3494,0.29764
02-12-00,2003,Luwingu,ZM2011A20704,0.5148375,0.5417,0.2666,0.3271375,0.3446,0.1847
02-12-00,2003,Mungwi,ZM2011A20707,0.610909891,0.6431,0.724942857,0.377200671,0.3957,0.3895
02-12-00,2003,Mpulungu,ZM2011A20708,0.634037627,0.631,0.569425,0.368240294,0.3642,0.356428571
02-12-00,2003,Mbala,ZM2011A20713,0.590724798,0.59982369,0.579683333,0.336609214,0.3376,0.29612
02-12-00,2003,Mporokoso,ZM2011A20714,0.371329167,0.31205,0.2914,0.229904167,0.1932,0.1928
02-12-00,2003,Chavuma,ZM2011A20801,0.422139344,0.4152,0.3298,0.307786375,0.2982,0.237175
02-12-00,2003,Ikelenge,ZM2011A20802,0.588970402,0.5966,0.6043,0.392300417,0.3754,0.3445
02-12-00,2003,Kasempa,ZM2011A20804,0.630348346,0.669918182,0.666052941,0.392879581,0.417375,0.452308333
02-12-00,2003,Mufumbwe,ZM2011A20806,0.574072198,0.5929,0.537642857,0.346067191,0.34498,0.313185714
02-12-00,2003,Mwinilunga,ZM2011A20808,0.782539414,0.8011,0.7785,0.549172928,0.5732,0.5308
02-12-00,2003,Solwezi,ZM2011A20810,0.567699265,0.576435278,0.595474827,0.339300419,0.344488889,0.354295478
02-12-00,2003,Zambezi,ZM2011A20811,0.481164838,0.47085,0.3536,0.339646856,0.3446375,0.3446375
02-12-00,2003,Kabompo,ZM2011A20814,0.557522301,0.573388889,0.6031375,0.372349191,0.377033333,0.446777273
02-12-00,2003,Choma,ZM2011A20902,0.509015481,0.501704211,0.466832117,0.328296585,0.32726871,0.33108669
02-12-00,2003,Gwembe,ZM2011A20903,0.411072599,0.39994228,0.349513342,0.261947725,0.251740872,0.212756278
02-12-00,2003,Kazungula,ZM2011A20905,0.431996274,0.435758108,0.459027145,0.294139904,0.294952068,0.349660312
02-12-00,2003,Livingstone,ZM2011A20906,0.407354619,0.3716,0.36616,0.278099941,0.256933333,0.1932
02-12-00,2003,Monze,ZM2011A20908,0.474077462,0.45894842,0.419896706,0.300683684,0.289938464,0.256973098
02-12-00,2003,Namwala,ZM2011A20909,0.423567125,0.415909759,0.361525015,0.262147275,0.260582724,0.266530124
02-12-00,2003,Itezhi-Tezhi,ZM2011A20910,0.452302904,0.45075,0.403911111,0.293604586,0.28765,0.298071429
02-12-00,2003,Siavonga,ZM2011A20911,0.33381309,0.314736933,0.299172222,0.219259118,0.202066667,0.190693939
02-12-00,2003,Sinazongwe,ZM2011A20912,0.516477699,0.513940149,0.463213793,0.334324692,0.32599,0.31459697
02-12-00,2003,Kalomo,ZM2011A20916,0.462561304,0.458759322,0.509917722,0.30906033,0.306604019,0.287100342
02-12-00,2003,Mazabuka,ZM2011A20917,0.493394997,0.482342424,0.423565019,0.317498899,0.306809677,0.271386143
02-12-00,2003,Kalabo,ZM2011A21001,0.495060205,0.5094,0.580833333,0.338894725,0.3401,0.395733333
02-12-00,2003,Mongu,ZM2011A21007,0.548634035,0.5836,0.5522,0.371130009,0.3852,0.3846
02-12-00,2003,Senanga,ZM2011A21012,0.4109772,0.408557143,0.337825,0.277706844,0.27045,0.2413
02-12-00,2003,Shangombo,ZM2011A21014,0.335719153,0.317371429,0.280445455,0.231799641,0.213825,0.19214
02-12-00,2003,Kaoma,ZM2011A21018,0.469646889,0.470453333,0.611295455,0.290360623,0.293817647,0.276335294
02-12-00,2003,Lukulu,ZM2011A21019,0.547219643,0.55735,0.626025,0.35824919,0.36215,0.315566667
02-12-00,2003,Sesheke,ZM2011A21020,0.353800228,0.337776923,0.251784211,0.223479792,0.210733333,0.155394444
18-12-00,2003,Chibombo,ZM2011A20101,0.517290045,0.517530011,0.466788547,0.349947377,0.34570255,0.384714124
18-12-00,2003,Kabwe,ZM2011A20105,0.514755417,0.501695929,0.478090062,0.363538254,0.353916667,0.279133349
18-12-00,2003,Kapiri Mposhi,ZM2011A20106,0.538269841,0.540892647,0.540892647,0.347667689,0.341767544,0.341767544
18-12-00,2003,Mkushi,ZM2011A20110,0.582719118,0.595604348,0.618984127,0.381955103,0.384608,0.396411702
18-12-00,2003,Serenje,ZM2011A20111,0.617805997,0.623388889,0.60344375,0.388446353,0.393216667,0.37208
18-12-00,2003,Mumbwa,ZM2011A20113,0.630643255,0.654351111,0.673741892,0.40559861,0.412222383,0.412222383
18-12-00,2003,Chililabombwe,ZM2011A20201,0.491257145,0.486202335,0.447725,0.356376844,0.34915,0.354455556
18-12-00,2003,Chingola,ZM2011A20202,0.47729577,0.470476975,0.536567389,0.353140633,0.338162099,0.298984364
18-12-00,2003,Kalulushi,ZM2011A20203,0.632882106,0.665857143,0.697693615,0.415568734,0.419982353,0.427855887
18-12-00,2003,Kitwe,ZM2011A20204,0.577428224,0.587811111,0.669430769,0.382815031,0.37975,0.344945455
18-12-00,2003,Luanshya,ZM2011A20205,0.626198832,0.634815789,0.658109709,0.439955145,0.442333333,0.442333333
18-12-00,2003,Lufwanyama,ZM2011A20206,0.559883155,0.5678375,0.610992308,0.380953122,0.369238618,0.377470588
18-12-00,2003,Masaiti,ZM2011A20207,0.552425173,0.544327912,0.576649103,0.383461379,0.380566329,0.423853571
18-12-00,2003,Mpongwe,ZM2011A20208,0.52552992,0.521614706,0.439627027,0.357931225,0.34207381,0.3027375
18-12-00,2003,Mufulira,ZM2011A20209,0.538046328,0.552756571,0.556342857,0.381381397,0.387524088,0.418408333
18-12-00,2003,Ndola,ZM2011A20210,0.568396962,0.580044654,0.622694874,0.356499699,0.357422177,0.377304305
18-12-00,2003,Chipata,ZM2011A20302,0.580972176,0.591676763,0.611199092,0.365144372,0.365172441,0.341715281
18-12-00,2003,Lundazi,ZM2011A20304,0.517307882,0.525474743,0.540843521,0.322924276,0.326233722,0.333947067
18-12-00,2003,Mambwe,ZM2011A20305,0.644931296,0.669532496,0.736711552,0.466539409,0.47124,0.532171779
18-12-00,2003,Nyimba,ZM2011A20306,0.719364168,0.728338216,0.783267647,0.454567163,0.457975731,0.473447414
18-12-00,2003,Petauke,ZM2011A20307,0.612233186,0.619126236,0.681689562,0.39055617,0.388745103,0.372889646
18-12-00,2003,Chadiza,ZM2011A20312,0.528480809,0.521381965,0.474700165,0.332078525,0.333834846,0.31441766
18-12-00,2003,Katete,ZM2011A20313,0.581623269,0.583928843,0.541010655,0.371279402,0.369239835,0.376926656
18-12-00,2003,Chienge,ZM2011A20401,0.630505355,0.630756864,0.59959899,0.441011749,0.447699723,0.388188235
18-12-00,2003,Kawambwa,ZM2011A20404,0.63519281,0.64,0.633642857,0.43908708,0.438995042,0.41932
18-12-00,2003,Mansa,ZM2011A20406,0.55999578,0.595425,0.473925,0.420756139,0.4352,0.3582
18-12-00,2003,Milenge,ZM2011A20407,0.663864824,0.6697,0.576094641,0.4558548,0.457766667,0.465733333
18-12-00,2003,Nchelenge,ZM2011A20410,0.672703322,0.681693333,0.67775814,0.48944081,0.50216,0.509686842
18-12-00,2003,Mwense,ZM2011A20414,0.634379563,0.63315,0.6083,0.450879568,0.452433333,0.36186
18-12-00,2003,Samfya,ZM2011A20415,0.632411213,0.6262,0.5507,0.431122466,0.444,0.21
18-12-00,2003,Luangwa,ZM2011A20505,0.68231,0.719,0.719,0.44099,0.4761,0.4825
18-12-00,2003,Lusaka,ZM2011A20506,0.470952405,0.475028571,0.443754363,0.310872824,0.299775955,0.252161946
18-12-00,2003,Chongwe,ZM2011A20511,0.558845279,0.576520833,0.665835897,0.37206208,0.372903958,0.369197856
18-12-00,2003,Kafue,ZM2011A20512,0.544281465,0.548444602,0.580011425,0.363293832,0.357591398,0.318220252
18-12-00,2003,Chama,ZM2011A20601,0.612859754,0.627003345,0.685341975,0.395368871,0.397492115,0.438323077
18-12-00,2003,Isoka,ZM2011A20603,0.555541262,0.568311796,0.622346667,0.354070592,0.35846,0.389878788
18-12-00,2003,Mafinga,ZM2011A20604,0.548161688,0.5564,0.517466667,0.35836988,0.3562,0.3759
18-12-00,2003,Mpika,ZM2011A20605,0.593752549,0.60725,0.650770588,0.380142438,0.385523077,0.375988235
18-12-00,2003,Nakonde,ZM2011A20606,0.542366441,0.5499,0.553284918,0.312607798,0.30766,0.303433333
18-12-00,2003,Chinsali,ZM2011A20608,0.566469919,0.57102,0.497171429,0.370968637,0.371766667,0.354438014
18-12-00,2003,Chilubi,ZM2011A20701,0.6358,0.6002,0.5557,0.456766667,0.452,0.3843
18-12-00,2003,Kaputa,ZM2011A20702,0.670138327,0.677326667,0.643052437,0.493428744,0.50267,0.525436842
18-12-00,2003,Kasama,ZM2011A20703,0.500991304,0.49395,0.5169,0.335716284,0.335,0.21748
18-12-00,2003,Luwingu,ZM2011A20704,0.650575,0.62295,0.4289,0.4965875,0.4839,0.3232
18-12-00,2003,Mungwi,ZM2011A20707,0.60848235,0.6354,0.56508,0.405742873,0.41065,0.469866667
18-12-00,2003,Mpulungu,ZM2011A20708,0.600938543,0.5994,0.595942857,0.401720625,0.403666667,0.37985
18-12-00,2003,Mbala,ZM2011A20713,0.571927997,0.568071429,0.513930769,0.361673437,0.352916667,0.344629159
18-12-00,2003,Mporokoso,ZM2011A20714,0.5280625,0.54325,0.7306,0.361470833,0.35635,0.5288
18-12-00,2003,Chavuma,ZM2011A20801,0.641317171,0.6384,0.61292,0.468488068,0.4653,0.463446774
18-12-00,2003,Ikelenge,ZM2011A20802,0.567127464,0.5398,0.5398,0.43215233,0.4274,0.4003
18-12-00,2003,Kasempa,ZM2011A20804,0.658011368,0.67736,0.759366667,0.428320148,0.4268,0.346609091
18-12-00,2003,Mufumbwe,ZM2011A20806,0.641097496,0.661166667,0.655066667,0.397181386,0.40517663,0.301628571
18-12-00,2003,Mwinilunga,ZM2011A20808,0.68571025,0.7912,0.2635,0.449952931,0.4675,0.2029
18-12-00,2003,Solwezi,ZM2011A20810,0.557926515,0.579333333,0.622664542,0.411272408,0.423674474,0.462914343
18-12-00,2003,Zambezi,ZM2011A20811,0.573140818,0.59534888,0.59534888,0.388353134,0.39718,0.35284
18-12-00,2003,Kabompo,ZM2011A20814,0.641814836,0.646599584,0.666372,0.416159779,0.41684375,0.387690909
18-12-00,2003,Choma,ZM2011A20902,0.600755339,0.607249516,0.607249516,0.391942912,0.392539219,0.388682041
18-12-00,2003,Gwembe,ZM2011A20903,0.522387271,0.520546154,0.536153333,0.347396692,0.34285,0.352395983
18-12-00,2003,Kazungula,ZM2011A20905,0.603045687,0.611234509,0.62702422,0.399994936,0.396430893,0.392669047
18-12-00,2003,Livingstone,ZM2011A20906,0.546198273,0.5234,0.390233333,0.338963861,0.3173,0.230066667
18-12-00,2003,Monze,ZM2011A20908,0.612645874,0.619059551,0.642525828,0.3989474,0.399351078,0.414994256
18-12-00,2003,Namwala,ZM2011A20909,0.561649294,0.556556785,0.544886486,0.358205995,0.353085311,0.322379545
18-12-00,2003,Itezhi-Tezhi,ZM2011A20910,0.591544292,0.59248,0.635228571,0.378096002,0.380100931,0.42315
18-12-00,2003,Siavonga,ZM2011A20911,0.534275424,0.532629167,0.537061538,0.359463105,0.356486667,0.329021739
18-12-00,2003,Sinazongwe,ZM2011A20912,0.620527919,0.62204,0.592886957,0.411152796,0.412205882,0.443453333
18-12-00,2003,Kalomo,ZM2011A20916,0.59594984,0.595638782,0.603398587,0.375305421,0.369073188,0.369073188
18-12-00,2003,Mazabuka,ZM2011A20917,0.603722402,0.591650877,0.55268255,0.395741645,0.376958947,0.376958947
18-12-00,2003,Kalabo,ZM2011A21001,0.611561165,0.6325,0.5093,0.462899346,0.4618,0.4034
18-12-00,2003,Mongu,ZM2011A21007,0.608213632,0.6342,0.5236,0.458726715,0.4663,0.4126
18-12-00,2003,Senanga,ZM2011A21012,0.542641169,0.5481,0.57269,0.401009407,0.4034,0.4345125
18-12-00,2003,Shangombo,ZM2011A21014,0.5358128,0.542357143,0.561561538,0.393433171,0.401533333,0.43223
18-12-00,2003,Kaoma,ZM2011A21018,0.522346012,0.521372222,0.5097,0.353766498,0.3484875,0.297883333
18-12-00,2003,Lukulu,ZM2011A21019,0.586975259,0.61455,0.65334,0.397993151,0.4109,0.440166667
18-12-00,2003,Sesheke,ZM2011A21020,0.537418562,0.523020164,0.509983333,0.38007222,0.365473707,0.330068
01-01-01,2003,Chibombo,ZM2011A20101,0.634883351,0.650521639,0.662204173,0.4552634,0.458969593,0.482252814
01-01-01,2003,Kabwe,ZM2011A20105,0.653215053,0.66174,0.642396981,0.474697515,0.478307692,0.459410339
01-01-01,2003,Kapiri Mposhi,ZM2011A20106,0.606546213,0.619176922,0.587872727,0.417986096,0.419855111,0.412013559
01-01-01,2003,Mkushi,ZM2011A20110,0.601309998,0.631048837,0.713017517,0.398703847,0.412316327,0.431468354
01-01-01,2003,Serenje,ZM2011A20111,0.533752894,0.540925,0.560854545,0.367570096,0.360455556,0.325869231
01-01-01,2003,Mumbwa,ZM2011A20113,0.69173194,0.708896987,0.752327586,0.503194247,0.513715385,0.556505381
01-01-01,2003,Chililabombwe,ZM2011A20201,0.508952741,0.4951,0.4197,0.329597692,0.323666667,0.30704
01-01-01,2003,Chingola,ZM2011A20202,0.517707662,0.5102,0.360855556,0.350194335,0.3448,0.263261064
01-01-01,2003,Kalulushi,ZM2011A20203,0.609569708,0.6466625,0.735938737,0.413931293,0.435653685,0.475126316
01-01-01,2003,Kitwe,ZM2011A20204,0.49198354,0.4819,0.415344444,0.32848367,0.324825,0.328978945
01-01-01,2003,Luanshya,ZM2011A20205,0.617187708,0.634992308,0.666005273,0.429343358,0.439125,0.462921272
01-01-01,2003,Lufwanyama,ZM2011A20206,0.646161983,0.693633333,0.755716728,0.443210321,0.451428052,0.411952198
01-01-01,2003,Masaiti,ZM2011A20207,0.565169736,0.61915,0.701263137,0.384338562,0.420133333,0.44362514
01-01-01,2003,Mpongwe,ZM2011A20208,0.702594168,0.732496429,0.798993243,0.496230209,0.497809292,0.513643362
01-01-01,2003,Mufulira,ZM2011A20209,0.390899378,0.352683333,0.276235294,0.279695002,0.262527457,0.16882
01-01-01,2003,Ndola,ZM2011A20210,0.488004226,0.49060226,0.46275,0.335878254,0.338735897,0.228704806
01-01-01,2003,Chipata,ZM2011A20302,0.573111642,0.591995775,0.681565345,0.399732543,0.400502062,0.43910543
01-01-01,2003,Lundazi,ZM2011A20304,0.522117113,0.529305167,0.564414132,0.352061348,0.349636354,0.345763003
01-01-01,2003,Mambwe,ZM2011A20305,0.60206909,0.606666667,0.576548435,0.438995425,0.4344,0.353755991
01-01-01,2003,Nyimba,ZM2011A20306,0.707744834,0.720663231,0.752174286,0.446726585,0.448709091,0.419046538
01-01-01,2003,Petauke,ZM2011A20307,0.596717599,0.615437374,0.681672875,0.387786635,0.388642808,0.384709145
01-01-01,2003,Chadiza,ZM2011A20312,0.524306763,0.525911932,0.68145082,0.34924339,0.349584535,0.353526751
01-01-01,2003,Katete,ZM2011A20313,0.583963333,0.591921687,0.619110142,0.378441589,0.373089047,0.384810277
01-01-01,2003,Chienge,ZM2011A20401,0.644987656,0.666015385,0.689549617,0.424704824,0.438854461,0.451496248
01-01-01,2003,Kawambwa,ZM2011A20404,0.610056242,0.6271,0.656825,0.39893634,0.4069,0.418455556
01-01-01,2003,Mansa,ZM2011A20406,0.635935503,0.6668,0.549033333,0.410315223,0.4096,0.47105
01-01-01,2003,Milenge,ZM2011A20407,0.562413252,0.5946,0.706235955,0.386703987,0.392475,0.37182
01-01-01,2003,Nchelenge,ZM2011A20410,0.623920049,0.651075,0.66640303,0.412598025,0.427751724,0.451223077
01-01-01,2003,Mwense,ZM2011A20414,0.560931097,0.59715,0.6623375,0.363026787,0.37255,0.397336774
01-01-01,2003,Samfya,ZM2011A20415,0.592113853,0.638,0.6277,0.357805196,0.3783,0.4306
01-01-01,2003,Luangwa,ZM2011A20505,0.622063636,0.5489,0.4679,0.423709091,0.3456,0.2669
01-01-01,2003,Lusaka,ZM2011A20506,0.553117178,0.552380989,0.615571287,0.394231085,0.380117643,0.376975924
01-01-01,2003,Chongwe,ZM2011A20511,0.652552349,0.669705882,0.697337861,0.449966117,0.458672577,0.486900857
01-01-01,2003,Kafue,ZM2011A20512,0.609325339,0.622690061,0.654184139,0.446666527,0.442811873,0.423539159
01-01-01,2003,Chama,ZM2011A20601,0.683738505,0.689056524,0.740813043,0.497686173,0.493426935,0.572215256
01-01-01,2003,Isoka,ZM2011A20603,0.517300685,0.56546,0.701966667,0.372288874,0.3964,0.427211765
01-01-01,2003,Mafinga,ZM2011A20604,0.501361964,0.56455,0.59626,0.382190288,0.4134,0.395483333
01-01-01,2003,Mpika,ZM2011A20605,0.542268565,0.57941383,0.650568421,0.389466078,0.404876471,0.43132381
01-01-01,2003,Nakonde,ZM2011A20606,0.484885154,0.514488335,0.622322222,0.31648135,0.33106,0.338828571
01-01-01,2003,Chinsali,ZM2011A20608,0.545624812,0.580597918,0.6822125,0.394686352,0.409633333,0.407457143
01-01-01,2003,Chilubi,ZM2011A20701,0.31455,0.31455,0.2681,0.22355,0.22355,0.1851
01-01-01,2003,Kaputa,ZM2011A20702,0.624089047,0.650405964,0.681247059,0.435974179,0.4520932,0.517040909
01-01-01,2003,Kasama,ZM2011A20703,0.581486643,0.5953,0.56345,0.382051796,0.390075,0.4149
01-01-01,2003,Luwingu,ZM2011A20704,0.620575,0.67865,0.2992,0.39305,0.4226,0.2003
01-01-01,2003,Mungwi,ZM2011A20707,0.611160741,0.649579717,0.677554515,0.391207693,0.4014,0.2749
01-01-01,2003,Mpulungu,ZM2011A20708,0.566770017,0.6428,0.665675,0.3638147,0.379875,0.3505
01-01-01,2003,Mbala,ZM2011A20713,0.457098377,0.463033333,0.451428571,0.305596218,0.318210076,0.32994
01-01-01,2003,Mporokoso,ZM2011A20714,0.464526087,0.4879,0.1613,0.283943478,0.2997,0.1062
01-01-01,2003,Chavuma,ZM2011A20801,0.610921826,0.6059,0.57955,0.373260392,0.3794,0.389566667
01-01-01,2003,Ikelenge,ZM2011A20802,0.435996261,0.4308,0.3583,0.312806808,0.2728,0.226
01-01-01,2003,Kasempa,ZM2011A20804,0.679820725,0.708944444,0.7363,0.451188827,0.455957143,0.481763636
01-01-01,2003,Mufumbwe,ZM2011A20806,0.724047931,0.731183333,0.782333333,0.455151297,0.4461,0.4377875
01-01-01,2003,Mwinilunga,ZM2011A20808,0.690717315,0.6984,0.6079,0.472298667,0.4819,0.3879
01-01-01,2003,Solwezi,ZM2011A20810,0.659955946,0.689881776,0.740040297,0.436770999,0.4399,0.502025
01-01-01,2003,Zambezi,ZM2011A20811,0.701836205,0.710075,0.70424,0.415565642,0.418675,0.407411111
01-01-01,2003,Kabompo,ZM2011A20814,0.720154628,0.717816667,0.6964,0.414262969,0.409110526,0.41689
01-01-01,2003,Choma,ZM2011A20902,0.581452126,0.58008017,0.560486534,0.422593743,0.416007936,0.388643835
01-01-01,2003,Gwembe,ZM2011A20903,0.529025588,0.525611765,0.505784986,0.366195687,0.365190909,0.342491667
01-01-01,2003,Kazungula,ZM2011A20905,0.572307234,0.572479324,0.552793333,0.391366572,0.387619512,0.385668254
01-01-01,2003,Livingstone,ZM2011A20906,0.500936362,0.5025,0.37935,0.303521988,0.30165,0.38366
01-01-01,2003,Monze,ZM2011A20908,0.582997438,0.58362674,0.587861418,0.42858833,0.428660027,0.415011364
01-01-01,2003,Namwala,ZM2011A20909,0.544493306,0.544704723,0.587710469,0.402390478,0.399417791,0.38168
01-01-01,2003,Itezhi-Tezhi,ZM2011A20910,0.60050621,0.60652,0.6155611,0.446768816,0.444485714,0.444485714
01-01-01,2003,Siavonga,ZM2011A20911,0.515831583,0.506326312,0.466727827,0.355429261,0.350180984,0.345904762
01-01-01,2003,Sinazongwe,ZM2011A20912,0.602528668,0.607717241,0.631076316,0.406695894,0.404278531,0.381314545
01-01-01,2003,Kalomo,ZM2011A20916,0.576144808,0.568491918,0.576166126,0.408318116,0.392495764,0.372920641
01-01-01,2003,Mazabuka,ZM2011A20917,0.591098135,0.576435122,0.505629064,0.418018525,0.396410417,0.361309682
01-01-01,2003,Kalabo,ZM2011A21001,0.638277413,0.6395,0.65695,0.424162019,0.414733333,0.38165
01-01-01,2003,Mongu,ZM2011A21007,0.661070732,0.6636,0.6311,0.410639024,0.3795,0.3733
01-01-01,2003,Senanga,ZM2011A21012,0.612917307,0.619985714,0.6022,0.426366448,0.430666667,0.4600875
01-01-01,2003,Shangombo,ZM2011A21014,0.565475145,0.56285,0.5967125,0.407111053,0.40555,0.417222222
01-01-01,2003,Kaoma,ZM2011A21018,0.619554642,0.618721739,0.646726829,0.433109168,0.430891667,0.414926923
01-01-01,2003,Lukulu,ZM2011A21019,0.717313537,0.7278,0.7063,0.437145059,0.437966667,0.440675
01-01-01,2003,Sesheke,ZM2011A21020,0.554983422,0.542325,0.535913094,0.374894023,0.362275,0.338676923
17-01-01,2003,Chibombo,ZM2011A20101,0.556465506,0.591791334,0.634887719,0.402917152,0.415760199,0.451176006
17-01-01,2003,Kabwe,ZM2011A20105,0.572733873,0.598976471,0.810384211,0.402123881,0.405061972,0.385203846
17-01-01,2003,Kapiri Mposhi,ZM2011A20106,0.544730396,0.56832533,0.56832533,0.36638943,0.37686375,0.365091358
17-01-01,2003,Mkushi,ZM2011A20110,0.570171966,0.591743333,0.626921277,0.408275478,0.423460417,0.443306667
17-01-01,2003,Serenje,ZM2011A20111,0.553679743,0.58885,0.615358333,0.386244534,0.41206,0.396871429
17-01-01,2003,Mumbwa,ZM2011A20113,0.626888629,0.654464,0.787229688,0.452140258,0.463051667,0.439414706
17-01-01,2003,Chililabombwe,ZM2011A20201,0.5830918,0.627175,0.607261511,0.412297421,0.4356375,0.392538889
17-01-01,2003,Chingola,ZM2011A20202,0.586136968,0.649409296,0.70909717,0.434477066,0.462906977,0.490624486
17-01-01,2003,Kalulushi,ZM2011A20203,0.491523966,0.493257143,0.3058,0.384648805,0.400625,0.205369231
17-01-01,2003,Kitwe,ZM2011A20204,0.39131081,0.365031775,0.389,0.29109564,0.274663139,0.306568672
17-01-01,2003,Luanshya,ZM2011A20205,0.546070712,0.607173052,0.661656886,0.418434262,0.458801787,0.498269313
17-01-01,2003,Lufwanyama,ZM2011A20206,0.45022844,0.427175,0.3494,0.359616557,0.3402,0.59137
17-01-01,2003,Masaiti,ZM2011A20207,0.569656837,0.595735219,0.607155506,0.408375281,0.419869036,0.43930554
17-01-01,2003,Mpongwe,ZM2011A20208,0.579944924,0.61159375,0.705177036,0.428818894,0.443205675,0.470505556
17-01-01,2003,Mufulira,ZM2011A20209,0.444591014,0.38802,0.268044444,0.323151043,0.2904625,0.23247887
17-01-01,2003,Ndola,ZM2011A20210,0.525601947,0.545068981,0.595713566,0.376648863,0.381292517,0.365188783
17-01-01,2003,Chipata,ZM2011A20302,0.581962707,0.603777294,0.709233543,0.386136875,0.388517297,0.369217268
17-01-01,2003,Lundazi,ZM2011A20304,0.44111016,0.416114845,0.376883822,0.287575497,0.275608045,0.252021435
17-01-01,2003,Mambwe,ZM2011A20305,0.625594056,0.64685,0.67766,0.443616321,0.452176649,0.493988525
17-01-01,2003,Nyimba,ZM2011A20306,0.609736122,0.6461911,0.713012945,0.427769251,0.443047368,0.529530956
17-01-01,2003,Petauke,ZM2011A20307,0.585521927,0.607422955,0.595815616,0.417382248,0.419712636,0.412152203
17-01-01,2003,Chadiza,ZM2011A20312,0.61225892,0.630736086,0.642824938,0.379386929,0.37198233,0.360455669
17-01-01,2003,Katete,ZM2011A20313,0.601793042,0.623041803,0.693367164,0.408733803,0.41225887,0.408266023
17-01-01,2003,Chienge,ZM2011A20401,0.522050212,0.521866667,0.712471429,0.32891175,0.34502,0.414766667
17-01-01,2003,Kawambwa,ZM2011A20404,0.533412743,0.584133333,0.621883333,0.345156039,0.34875,0.3608
17-01-01,2003,Mansa,ZM2011A20406,0.520781442,0.4925,0.40475,0.34305513,0.3376,0.389066667
17-01-01,2003,Milenge,ZM2011A20407,0.510636413,0.5299,0.583677582,0.370165705,0.36975,0.239766667
17-01-01,2003,Nchelenge,ZM2011A20410,0.636909707,0.661793333,0.721107407,0.391565423,0.400644828,0.427336111
17-01-01,2003,Mwense,ZM2011A20414,0.508166059,0.4978,0.40416,0.346931193,0.34635,0.352483333
17-01-01,2003,Samfya,ZM2011A20415,0.498501791,0.5237,0.3438,0.313029275,0.3361,0.2502
17-01-01,2003,Luangwa,ZM2011A20505,0.656390909,0.6961,0.3247,0.410490909,0.4162,0.1621
17-01-01,2003,Lusaka,ZM2011A20506,0.518818649,0.529971937,0.564245167,0.388801,0.396275372,0.41246781
17-01-01,2003,Chongwe,ZM2011A20511,0.598861443,0.638717241,0.697634535,0.458910793,0.482762866,0.513782867
17-01-01,2003,Kafue,ZM2011A20512,0.602953052,0.627119654,0.68171071,0.463702525,0.470795118,0.474444874
